time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-20T22:38:50.180Z,45.1046667,-111.7455,3.5,1.19,ml,7,162,0.245,0.68,mb,mb80173974,2016-09-21T14:00:41.830Z,"26km SE of Virginia City, Montana",quarry blast,5.44,31.61,0.178,3,reviewed,mb,mb
2016-09-20T22:33:43.456Z,36.2887,-115.3951,6.1,1.1,ml,20,71.9,0.21,0.1611,nn,nn00560821,2016-09-20T23:24:37.529Z,"20km N of Summerlin South, Nevada",earthquake,,2.8,0.25,9,reviewed,nn,nn
2016-09-20T22:33:22.000Z,61.3422,-147.489,19.2,1.8,ml,,,,0.53,ak,ak14006439,2016-09-20T22:41:41.738Z,"65km WNW of Valdez, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-09-20T22:28:49.780Z,32.9225,-116.2371667,10.22,1.89,ml,51,53,0.1587,0.19,ci,ci37695912,2016-09-20T23:00:08.290Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.2,0.6,0.152,26,reviewed,ci,ci
2016-09-20T22:25:01.000Z,63.0609,-151.0784,22.9,1.5,ml,,,,1.05,ak,ak14006437,2016-09-20T22:33:57.080Z,"95km NNW of Talkeetna, Alaska",earthquake,0.5,2.8,,,automatic,ak,ak
2016-09-20T22:01:40.780Z,35.8559,-97.2385,6.63,2.6,mb_lg,,26,0.112,0.18,us,us10006r86,2016-09-21T12:49:40.817Z,"10km S of Langston, Oklahoma",earthquake,1,3.6,0.071,52,reviewed,us,us
2016-09-20T21:56:20.000Z,60.2044,-152.4229,86.5,2.2,ml,,,,0.62,ak,ak14006407,2016-09-20T22:04:01.211Z,"35km SSE of Redoubt Volcano, Alaska",earthquake,0.7,0.7,,,automatic,ak,ak
2016-09-20T21:53:48.000Z,62.9615,-148.2803,57,1.5,ml,,,,0.45,ak,ak14006405,2016-09-20T22:00:13.655Z,"58km SE of Cantwell, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-09-20T21:31:32.030Z,-22.8437,172.6324,10,4.7,mb,,113,4.476,0.88,us,us10006r83,2016-09-20T21:49:57.040Z,"77km SE of Ile Hunter, New Caledonia",earthquake,10.8,1.9,0.113,24,reviewed,us,us
2016-09-20T21:19:11.000Z,63.6545,-150.41,0,1,ml,,,,0.33,ak,ak14006132,2016-09-20T21:25:46.265Z,"74km WSW of Healy, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-09-20T21:16:31.300Z,18.304,-64.3404,9,2,Md,3,345.6,0.41053008,0.25,pr,pr16264016,2016-09-20T23:23:03.137Z,"31km ESE of Road Town, British Virgin Islands",earthquake,7.6,1.4,0,3,reviewed,pr,pr
2016-09-20T21:07:15.010Z,46.5521667,-123.0406667,-0.21,1.58,ml,7,100,0.1515,0.44,uw,uw61211031,2016-09-20T23:14:12.670Z,"10km WSW of Napavine, Washington",explosion,1.38,31.61,0.159,15,reviewed,uw,uw
2016-09-20T21:06:29.210Z,36.1193333,-117.811,-1.4,1.26,ml,26,51,0.03556,0.17,ci,ci37695848,2016-09-20T21:28:58.894Z,"15km NE of Coso Junction, CA",quarry blast,0.32,31.61,0.136,18,reviewed,ci,ci
2016-09-20T20:40:08.000Z,63.2496,-150.9854,6.2,1.2,ml,,,,0.37,ak,ak14006048,2016-09-20T20:50:07.082Z,"103km W of Cantwell, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-09-20T20:31:00.400Z,18.9559,-64.5599,41,2.3,Md,3,327.6,0.65127858,0.2,pr,pr16264015,2016-09-20T23:22:06.673Z,"59km N of Road Town, British Virgin Islands",earthquake,6.4,12.3,0,3,reviewed,pr,pr
2016-09-20T20:06:32.100Z,30.5894,142.6808,27.07,4.7,mb,,140,3.506,0.52,us,us10006r70,2016-09-20T21:59:09.040Z,"Izu Islands, Japan region",earthquake,9.1,5.8,0.095,34,reviewed,us,us
2016-09-20T20:03:03.700Z,33.8648333,-117.5038333,0.53,1.38,ml,29,83,0.06806,0.16,ci,ci37695808,2016-09-20T20:37:09.612Z,"2km SE of Home Gardens, CA",quarry blast,0.32,31.61,0.184,15,reviewed,ci,ci
2016-09-20T19:58:53.390Z,35.0518333,-118.3183333,-0.84,1.43,ml,20,79,0.064,0.15,ci,ci37695800,2016-09-20T20:17:34.100Z,"13km W of Mojave, CA",quarry blast,0.27,31.61,0.145,22,reviewed,ci,ci
2016-09-20T19:55:50.000Z,60.0025,-153.3444,114,3.1,ml,,,,0.71,ak,ak14005758,2016-09-20T23:40:32.095Z,"63km SSW of Redoubt Volcano, Alaska",earthquake,0.9,0.6,,,automatic,ak,ak
2016-09-20T19:46:33.230Z,-20.2705,-179.0037,657.09,4.7,mb,,52,3.75,0.8,us,us10006r6t,2016-09-20T20:00:07.040Z,"52km NW of Ndoi Island, Fiji",earthquake,13,9.7,0.066,70,reviewed,us,us
2016-09-20T19:43:12.530Z,33.79,-116.08,1.98,1.34,ml,32,58,0.118,0.14,ci,ci37695784,2016-09-20T20:09:00.354Z,"15km ENE of Indio, CA",earthquake,0.16,0.29,0.108,24,reviewed,ci,ci
2016-09-20T19:41:02.690Z,38.8349991,-122.784668,1.97,1.01,md,18,65,0.00559,0.03,nc,nc72699706,2016-09-20T19:42:40.712Z,"5km WNW of Cobb, California",earthquake,0.26,0.46,0.09,4,automatic,nc,nc
2016-09-20T19:30:03.000Z,59.7384,-152.3379,25.1,2.3,ml,10,165.599986752001,,1.19,ak,ak14005755,2016-09-20T19:38:21.640Z,"28km W of Anchor Point, Alaska",earthquake,0.6,0.4,,,automatic,ak,ak
2016-09-20T19:23:23.920Z,36.4235,-96.9012,6.25,2.2,ml,,48,0.012,0.18,us,us10006r6e,2016-09-20T20:39:23.040Z,"12km NW of Pawnee, Oklahoma",earthquake,0.9,1.1,0.059,38,reviewed,us,us
2016-09-20T19:21:58.230Z,45.9997,149.7236,159.18,4.2,mb,,177,4.904,1.14,us,us10006r6f,2016-09-20T21:55:15.040Z,"166km ENE of Kuril'sk, Russia",earthquake,10.5,6.6,0.08,44,reviewed,us,us
2016-09-20T19:09:39.290Z,31.7733333,-116.0455,17.63,3.2,ml,22,132,0.2452,0.19,ci,ci37695776,2016-09-20T21:35:51.040Z,"50km E of Maneadero, B.C., MX",earthquake,0.3,0.55,0.164,105,reviewed,ci,ci
2016-09-20T19:05:15.000Z,65.0014,-147.3321,0.1,1.2,ml,14,118.799990496001,0.1230692,0.8,ak,ak14005696,2016-09-20T19:20:29.737Z,"24km NNE of Badger, Alaska",earthquake,0.2,0.6,,,automatic,ak,ak
2016-09-20T19:05:07.730Z,37.2875,-121.6633333,4.92,1.16,md,21,63,0.02952,0.03,nc,nc72699701,2016-09-22T05:52:03.029Z,"15km E of Seven Trees, California",earthquake,0.19,0.35,0.162,22,reviewed,nc,nc
2016-09-20T18:40:07.500Z,36.9344,-97.9058,5.562,3.1,ml,,45,,0.15,us,us10006r60,2016-09-22T20:33:43.040Z,"20km NW of Medford, Oklahoma",earthquake,1.3,6.1,,,reviewed,tul,tul
2016-09-20T18:28:54.670Z,37.5825,-118.866,5.09,1.9,md,41,85,0.03025,0.05,nc,nc72699691,2016-09-22T18:09:03.120Z,"11km SE of Mammoth Lakes, California",earthquake,0.17,0.3,0.252,35,reviewed,nc,nc
2016-09-20T18:21:41.535Z,38.373,-118.3326,3.2,1.2,ml,13,87.7,0.033,0.1079,nn,nn00560783,2016-09-20T18:38:24.276Z,"30km ESE of Hawthorne, Nevada",earthquake,,2.7,0.26,2,reviewed,nn,nn
2016-09-20T18:16:44.920Z,38.6508,-118.7993,3.4,1.5,ml,17,61.52,0.195,0.1302,nn,nn00560781,2016-09-20T18:29:02.950Z,"20km NW of Hawthorne, Nevada",earthquake,,3.1,0.46,6,reviewed,nn,nn
2016-09-20T17:59:07.000Z,46.3301667,-111.6065,-2,1.44,ml,9,150,0.412,0.06,mb,mb80173894,2016-09-20T20:12:57.120Z,"6km W of Townsend, Montana",quarry blast,0.5,31.61,0.414,2,reviewed,mb,mb
2016-09-20T17:46:36.900Z,36.9424,-97.9105,3.929,2.8,ml,,39,,0.28,us,us10006r5h,2016-09-22T16:01:48.040Z,"21km NW of Medford, Oklahoma",earthquake,0.5,2.1,,,reviewed,tul,tul
2016-09-20T17:46:24.000Z,60.1173,-141.3151,0,1.5,ml,11,151.199987904001,0.1113911,0.89,ak,ak14005422,2016-09-20T17:54:33.647Z,"62km E of Cape Yakataga, Alaska",earthquake,0.4,42,,,automatic,ak,ak
2016-09-20T17:46:00.000Z,36.9421,-97.9105,3.922,2.9,ml,,66,,0.34,us,us10006r5b,2016-09-22T15:53:19.694Z,"21km NW of Medford, Oklahoma",earthquake,1,2.2,,,reviewed,tul,tul
2016-09-20T17:36:23.000Z,68.6249,-147.3763,1.4,1.5,ml,7,248.399980128001,0.6845162,0.42,ak,ak14005420,2016-09-20T17:42:46.069Z,"93km NW of Arctic Village, Alaska",earthquake,1.4,0.6,,,automatic,ak,ak
2016-09-20T17:34:38.500Z,33.9111667,-118.2935,9.36,1.7,ml,41,74,0.02969,0.25,ci,ci37695736,2016-09-20T18:17:55.262Z,"3km NNE of Gardena, CA",earthquake,0.31,0.51,0.189,33,reviewed,ci,ci
2016-09-20T17:31:47.600Z,36.9441,-97.9108,4.428,2.9,ml,,37,,0.15,us,us10006r59,2016-09-22T15:41:14.655Z,"21km NW of Medford, Oklahoma",earthquake,1,1.4,,,reviewed,tul,tul
2016-09-20T17:27:23.000Z,18.722,-65.3389,53,2.1,Md,4,255.6,0.41502166,0.31,pr,pr16264014,2016-09-20T19:13:20.235Z,"46km N of Culebra, Puerto Rico",earthquake,5.2,6.2,0,4,reviewed,pr,pr
2016-09-20T17:25:55.110Z,38.8330002,-122.8018341,2.11,1.04,md,18,50,0.01047,0.02,nc,nc72699681,2016-09-20T17:27:30.643Z,"6km W of Cobb, California",earthquake,0.24,0.46,0.03,3,automatic,nc,nc
2016-09-20T17:18:53.000Z,18.1425,-64.943,21,1.6,Md,4,223.2,0.20751083,0.18,pr,pr16264013,2016-09-20T19:03:09.045Z,"22km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.2,5.9,0,4,reviewed,pr,pr
2016-09-20T17:17:22.200Z,18.5851,-65.0201,18,1.1,Md,3,266.4,0.34495307,0.03,pr,pr16264012,2016-09-20T18:52:27.759Z,"28km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.1,0.7,0,3,reviewed,pr,pr
2016-09-20T17:13:58.430Z,38.8748333,-122.8248333,0.74,1.27,md,36,103,0.01115,0.06,nc,nc72699671,2016-09-22T06:11:03.081Z,"10km WNW of Cobb, California",earthquake,0.21,0.28,0.293,12,reviewed,nc,nc
2016-09-20T16:48:20.097Z,38.2066,-117.9001,11.4,1.2,ml,6,171.9,0.302,0.0641,nn,nn00560788,2016-09-20T18:47:52.463Z,"60km WNW of Tonopah, Nevada",earthquake,,8.3,0.03,2,reviewed,nn,nn
2016-09-20T16:31:18.220Z,33.9153333,-118.2946667,11.19,2.86,ml,97,37,0.02751,0.23,ci,ci37695680,2016-09-21T21:01:34.175Z,"3km NNE of Gardena, CA",earthquake,0.17,0.29,0.15,172,reviewed,ci,ci
2016-09-20T16:21:16.920Z,30.5374,142.0791,10,6.1,mww,,19,3.212,0.48,us,us10006r42,2016-09-21T00:47:04.004Z,"Izu Islands, Japan region",earthquake,7.1,1.7,,,reviewed,us,us
2016-09-20T16:12:08.000Z,60.307,-152.7436,113.4,2.4,ml,23,219.599982432001,0.2847659,0.57,ak,ak14005130,2016-09-20T16:18:08.502Z,"19km S of Redoubt Volcano, Alaska",earthquake,0.8,0.7,,,automatic,ak,ak
2016-09-20T16:01:08.610Z,37.2771667,-98.0726667,5.85,2.43,ml,15,237,0.05185,0.04,ismpkansas,ismpkansas70208058,2016-09-20T19:08:23.720Z,"4km WSW of Harper, Kansas",earthquake,0.38,0.33,0.179,17,reviewed,ismp,ismp
2016-09-20T15:56:42.040Z,33.9145,-118.3101667,12.08,1.79,ml,35,71,0.01568,0.28,ci,ci37695632,2016-09-20T17:47:24.898Z,"3km N of Gardena, CA",earthquake,0.39,0.63,0.176,65,reviewed,ci,ci
2016-09-20T15:55:31.190Z,48.306,-120.5888333,5.94,1.89,ml,9,137,0.2884,0.16,uw,uw61210856,2016-09-20T17:51:30.690Z,"34km SSW of Mazama, Washington",earthquake,0.59,1.02,0.163,14,reviewed,uw,uw
2016-09-20T15:35:50.720Z,37.7751667,-122.1963333,11.62,1.67,md,66,48,0.05818,0.07,nc,nc72699616,2016-09-22T18:40:02.190Z,"4km ENE of Alameda, California",earthquake,0.11,0.32,0.192,51,reviewed,nc,nc
2016-09-20T15:13:28.551Z,37.3312,-114.6534,3.8,1.2,ml,12,100.66,0.325,0.1098,nn,nn00560756,2016-09-20T16:24:39.788Z,"33km SSW of Caliente, Nevada",earthquake,,3.3,0.37,4,reviewed,nn,nn
2016-09-20T15:04:52.970Z,37.7751667,-122.2016667,11.27,1.99,md,111,24,0.02674,0.09,nc,nc72699611,2016-09-22T22:13:02.338Z,"3km ENE of Alameda, California",earthquake,0.13,0.24,0.198,60,reviewed,nc,nc
2016-09-20T15:00:31.000Z,60.024,-140.7832,5.6,1.4,ml,12,165.599986752001,0.1051029,0.56,ak,ak14005035,2016-09-20T15:05:00.019Z,"79km NW of Yakutat, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
2016-09-20T14:59:32.020Z,44.614,-111.168,9.03,2.58,ml,18,107,0.04867,0.18,uu,uu60162207,2016-09-21T22:45:10.520Z,"7km SW of West Yellowstone, Montana",earthquake,0.41,0.98,0.206,3,reviewed,uu,uu
2016-09-20T14:53:14.000Z,60.3037,-143.1205,0,1.1,ml,8,125.999989920001,0.1015096,0.18,ak,ak14004779,2016-09-20T14:58:36.523Z,"46km NW of Cape Yakataga, Alaska",earthquake,0.3,45.8,,,automatic,ak,ak
2016-09-20T14:48:46.000Z,60.3199,-153.7775,180.9,3.1,ml,58,179.999985600001,0.4823953,0.57,ak,ak14004773,2016-09-20T14:58:35.674Z,"59km WSW of Redoubt Volcano, Alaska",earthquake,0.9,0.7,,,automatic,ak,ak
2016-09-20T14:44:51.950Z,-1.969,140.672,14.59,4.4,mb,,120,14.352,0.76,us,us10006r2k,2016-09-20T15:44:44.040Z,"62km N of Jayapura, Indonesia",earthquake,14.7,4.9,0.097,31,reviewed,us,us
2016-09-20T14:43:58.670Z,33.914,-118.2976667,11.67,3.03,ml,109,33,0.02548,0.24,ci,ci37695608,2016-09-23T16:54:53.500Z,"3km NNE of Gardena, CA",earthquake,0.16,0.26,0.158,172,reviewed,ci,ci
2016-09-20T14:14:46.160Z,19.2543335,-155.4251709,36.21,1.99,md,44,78,0.03104,0.15,hv,hv61418631,2016-09-20T14:18:03.110Z,"7km NE of Pahala, Hawaii",earthquake,0.57,0.79,0.15,10,automatic,hv,hv
2016-09-20T14:06:11.350Z,46.6843,-116.4057,10.77,2.7,ml,,58,0.911,0.61,us,us10006r2b,2016-09-20T15:39:22.283Z,"25km NNW of Orofino, Idaho",earthquake,3.9,7.6,0.279,15,reviewed,mb,mb
2016-09-20T14:03:55.210Z,36.0461667,-89.8321667,9.34,1.35,md,10,70,0.06545,0.04,nm,nm60133897,2016-09-20T15:50:36.170Z,"4km S of Steele, Missouri",earthquake,0.29,0.64,0.046,5,reviewed,nm,nm
2016-09-20T14:01:06.000Z,60.2434,-151.5578,99.2,1.8,ml,6,230.399981568002,0.7348219,0.71,ak,ak14004762,2016-09-20T14:08:06.952Z,"19km SW of Cohoe, Alaska",earthquake,3.1,1.8,,,automatic,ak,ak
2016-09-20T14:00:51.400Z,18.4722,-68.1979,90,3,Md,5,172.8,0.68721119,0.11,pr,pr16264011,2016-09-20T18:51:28.040Z,"24km ESE of Punta Cana, Dominican Republic",earthquake,2.8,1.4,0,4,reviewed,pr,pr
2016-09-20T13:40:17.750Z,41.9636667,-112.5208333,4.17,2.63,ml,14,134,0.1503,0.11,uu,uu60162197,2016-09-21T22:43:23.880Z,"33km SW of Malad City, Idaho",earthquake,0.37,2.5,0.112,13,reviewed,uu,uu
2016-09-20T13:40:17.660Z,41.966,-112.5211667,6.28,2.63,ml,26,134,0.1511,0.12,uu,uu60162192,2016-09-20T15:05:17.040Z,"33km SW of Malad City, Idaho",earthquake,0.26,0.56,0.119,13,reviewed,uu,uu
2016-09-20T13:37:27.750Z,33.9243333,-118.3241667,12.24,1.57,ml,26,70,0.003269,0.25,ci,ci37695568,2016-09-20T16:16:58.118Z,"3km ENE of Hawthorne, CA",earthquake,0.58,0.52,0.178,34,reviewed,ci,ci
2016-09-20T13:25:35.000Z,63.4833,-148.8225,3.8,1.6,ml,23,68.3999945280004,0.07995006,0.67,ak,ak14004506,2016-09-20T13:36:41.033Z,"12km NNE of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-09-20T13:24:42.870Z,-23.5705,-68.1886,127.27,5,mwr,,45,0.615,0.82,us,us10006r20,2016-09-20T14:53:20.040Z,"72km S of San Pedro de Atacama, Chile",earthquake,7.4,5.4,,,reviewed,us,guc
2016-09-20T13:10:47.700Z,-1.9884,138.764,10,5.4,mwb,,16,6.574,0.67,us,us10006r1z,2016-09-20T14:19:20.040Z,"214km WNW of Abepura, Indonesia",earthquake,7.2,1.8,0.054,33,reviewed,us,us
2016-09-20T13:00:26.600Z,36.4126,-96.8789,6.06,1.2,ml,,64,0.027,0.16,us,us10006r1w,2016-09-20T21:58:49.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,2.5,0.077,22,reviewed,us,us
2016-09-20T12:59:43.520Z,-12.1606,166.4862,82.52,4.4,mb,,111,6.969,0.75,us,us10006r1x,2016-09-20T13:21:26.040Z,"174km SSE of Lata, Solomon Islands",earthquake,12.7,9.9,0.117,21,reviewed,us,us
2016-09-20T12:54:53.820Z,38.8333321,-122.783165,1.69,1.03,md,14,60,0.007559,0.03,nc,nc72699566,2016-09-20T12:56:30.664Z,"5km WNW of Cobb, California",earthquake,0.23,0.45,0.03,3,automatic,nc,nc
2016-09-20T12:50:44.800Z,38.8248329,-122.8006668,2.84,1.18,md,27,69,0.007487,0.02,nc,nc72699561,2016-09-20T13:06:07.691Z,"6km W of Cobb, California",earthquake,0.25,0.42,0.09,4,automatic,nc,nc
2016-09-20T12:46:38.100Z,18.6795,-64.3366,62,3,Md,6,334.8,0.53898917,0.07,pr,pr16264010,2016-09-20T12:58:23.047Z,"41km NE of Road Town, British Virgin Islands",earthquake,4.3,2.1,0,6,reviewed,pr,pr
2016-09-20T12:46:36.050Z,37.6343333,-119.4115,5.35,1.14,md,11,145,0.2634,0.16,nc,nc72699556,2016-09-20T21:27:22.129Z,"18km SE of Yosemite Valley, California",earthquake,0.6,11.91,0.165,9,reviewed,nc,nc
2016-09-20T12:28:43.000Z,61.3848,-139.9773,5.3,1.6,ml,12,75.5999939520005,0.5605487,1.05,ak,ak14004255,2016-09-20T12:39:04.642Z,"150km WNW of Haines Junction, Canada",earthquake,0.3,0.4,,,automatic,ak,ak
2016-09-20T12:26:15.000Z,61.3778,-150.9354,70.8,1.5,ml,8,136.799989056001,0.1248658,0.19,ak,ak14004251,2016-09-20T12:29:59.985Z,"54km WSW of Big Lake, Alaska",earthquake,0.6,0.8,,,automatic,ak,ak
2016-09-20T12:11:19.250Z,44.758,149.79,44.21,4.6,mb,,135,5.193,0.69,us,us10006r1m,2016-09-20T13:15:26.040Z,"159km ESE of Kuril'sk, Russia",earthquake,9,7.5,0.041,175,reviewed,us,us
2016-09-20T11:46:15.339Z,40.4965,-119.693,5.8,1.4,ml,14,94.94,0.271,0.2084,nn,nn00560753,2016-09-21T02:37:10.000Z,"28km WSW of Gerlach-Empire, Nevada",earthquake,,3.4,0.36,5,reviewed,nn,nn
2016-09-20T11:36:25.240Z,-29.3127,60.9812,10,4.8,mb,,62,9.39,0.86,us,us10006r1h,2016-09-20T11:56:28.040Z,"Southwest Indian Ridge",earthquake,7.1,1.8,0.087,41,reviewed,us,us
2016-09-20T11:34:01.500Z,35.8998,142.7014,31.32,4.6,mb,,142,2.06,1.07,us,us10006r1d,2016-09-20T12:26:05.040Z,"169km E of Hasaki, Japan",earthquake,8.6,6.1,0.095,33,reviewed,us,us
2016-09-20T11:30:49.700Z,38.0599,-118.7973,0.8,1.3,ml,18,59.56,0.014,0.1309,nn,nn00560752,2016-09-21T02:37:06.575Z,"43km ESE of Bridgeport, California",earthquake,,2,0.33,5,reviewed,nn,nn
2016-09-20T11:23:28.330Z,44.5756667,-114.3101667,5,1.12,ml,9,110,0.274,0.19,mb,mb80173899,2016-09-20T18:10:27.500Z,"10km NW of Challis, Idaho",earthquake,0.8,31.61,0.258,5,reviewed,mb,mb
2016-09-20T11:17:43.617Z,38.3935,-118.144,1.9,1.2,ml,16,110.57,0.04,0.1228,nn,nn00560751,2016-09-21T02:37:04.084Z,"44km ESE of Hawthorne, Nevada",earthquake,,2.5,0.26,3,reviewed,nn,nn
2016-09-20T11:13:59.000Z,58.4132,-147.8625,5.2,3.8,ml,142,158.399987328001,1.281896,0.97,ak,ak14003977,2016-09-20T18:01:55.273Z,"153km SW of Middleton Island, Alaska",earthquake,0.9,2.4,,,reviewed,ak,ak
2016-09-20T10:29:42.860Z,33.9116667,-118.308,11.61,1.64,ml,52,85,0.01867,0.24,ci,ci37695456,2016-09-20T16:11:22.156Z,"3km N of Gardena, CA",earthquake,0.25,0.37,0.183,57,reviewed,ci,ci
2016-09-20T10:26:26.150Z,37.3306667,-121.6998333,5.84,1.12,md,26,55,0.04694,0.04,nc,nc72699451,2016-09-22T01:17:01.327Z,"11km ESE of Alum Rock, California",earthquake,0.16,0.3,0.235,21,reviewed,nc,nc
2016-09-20T10:23:15.000Z,60.1945,-141.3152,0,1.5,ml,12,125.999989920001,0.1634934,1.04,ak,ak14003742,2016-09-20T10:33:00.403Z,"63km ENE of Cape Yakataga, Alaska",earthquake,0.3,48,,,automatic,ak,ak
2016-09-20T10:20:52.710Z,33.915,-118.2991667,11.91,2.51,ml,102,35,0.02399,0.23,ci,ci37695448,2016-09-22T05:59:46.628Z,"3km NNE of Gardena, CA",earthquake,0.17,0.27,0.166,157,reviewed,ci,ci
2016-09-20T10:15:57.040Z,39.5605,-120.3176667,9.53,1.82,md,17,95,0.1167,0.06,nc,nc72699441,2016-09-22T01:05:02.302Z,"28km NNW of Truckee, California",earthquake,0.31,0.91,0.177,15,reviewed,nc,nc
2016-09-20T10:14:08.790Z,45.7026667,-112.126,4.08,1.31,ml,7,75,0.22,0.15,mb,mb80173799,2016-09-20T14:36:05.320Z,"18km S of Whitehall, Montana",earthquake,0.56,11.06,0.042,5,reviewed,mb,mb
2016-09-20T09:55:04.100Z,19.2049999,-155.4225006,32.28,2.16,md,38,145,0.04004,0.19,hv,hv61418491,2016-09-20T09:58:15.910Z,"6km E of Pahala, Hawaii",earthquake,0.51,0.8,0.2,7,automatic,hv,hv
2016-09-20T09:43:19.100Z,18.0025,-66.4213,13,2.4,Md,10,169.2,0.16618833,0.36,pr,pr16264005,2016-09-20T10:50:12.771Z,"2km NE of Playita Cortada, Puerto Rico",earthquake,1.1,0.8,0,7,reviewed,pr,pr
2016-09-20T09:42:33.390Z,37.6567,71.8038,126.01,4.5,mb,,76,0.17,0.98,us,us10006r0u,2016-09-20T10:10:55.040Z,"26km NE of Shughnon, Tajikistan",earthquake,8,8,0.072,56,reviewed,us,us
2016-09-20T09:08:55.000Z,60.1802,-141.3428,0,1.3,ml,10,133.199989344001,0.1616968,0.89,ak,ak14003509,2016-09-20T09:15:25.994Z,"61km ENE of Cape Yakataga, Alaska",earthquake,0.3,76.6,,,automatic,ak,ak
2016-09-20T09:01:13.715Z,38.8771,-118.7271,11.9,1.2,ml,12,111.22,0.296,0.0945,nn,nn00560747,2016-09-21T02:36:47.583Z,"39km ESE of Yerington, Nevada",earthquake,,2.9,0.24,4,reviewed,nn,nn
2016-09-20T08:58:13.590Z,38.8261667,-122.8058333,2.07,1.16,md,39,61,0.004317,0.06,nc,nc72699411,2016-09-22T05:00:03.900Z,"6km NW of The Geysers, California",earthquake,0.18,0.28,0.124,11,reviewed,nc,nc
2016-09-20T08:57:52.233Z,38.8794,-118.7299,3.9,1.8,ml,20,78.72,0.299,0.1607,nn,nn00560745,2016-09-21T02:36:45.966Z,"39km ESE of Yerington, Nevada",earthquake,,2,0.42,11,reviewed,nn,nn
2016-09-20T08:44:03.000Z,19.0687,-66.049,44,2.6,Md,11,255.6,0.74380506,0.34,pr,pr16264009,2016-09-20T12:39:00.720Z,"66km N of San Juan, Puerto Rico",earthquake,1.9,6.8,0,11,reviewed,pr,pr
2016-09-20T08:30:45.000Z,63.3046,-151.5899,0.6,2.6,ml,47,39.5999968320002,0.2488333,0.79,ak,ak14003491,2016-09-20T08:36:49.379Z,"132km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-09-20T08:22:05.500Z,17.8885,-65.6053,23,2.1,Md,5,255.6,0.21290072,0.44,pr,pr16264008,2016-09-20T12:27:54.213Z,"27km SSW of Esperanza, Puerto Rico",earthquake,4,6.4,0,4,reviewed,pr,pr
2016-09-20T08:17:18.451Z,38.6602,-118.7706,7.2,1.4,ml,14,79.22,0.197,0.1317,nn,nn00560742,2016-09-21T02:36:38.058Z,"19km NW of Hawthorne, Nevada",earthquake,,2.7,0.16,7,reviewed,nn,nn
2016-09-20T08:13:28.500Z,19.5928,-64.7841,13,2.9,Md,5,320.4,1.24506498,0.18,pr,pr16264007,2016-09-20T12:20:13.235Z,"131km N of Road Town, British Virgin Islands",earthquake,8.8,12.8,0,5,reviewed,pr,pr
2016-09-20T08:08:04.550Z,32.349,-115.3181667,4.67,1.8,ml,17,136,0.07117,0.22,ci,ci37695416,2016-09-20T16:01:43.990Z,"12km W of Delta, B.C., MX",earthquake,0.46,1.45,0.271,21,reviewed,ci,ci
2016-09-20T07:55:51.410Z,38.7133,-119.6943,5.6,1.3,ml,9,102.84,0.383,0.1924,nn,nn00560795,2016-09-21T02:38:21.184Z,"19km SSE of Gardnerville Ranchos, Nevada",earthquake,,6.2,0.05,2,reviewed,nn,nn
2016-09-20T07:50:35.770Z,35.7348333,-120.2821667,6.18,1.25,md,39,84,0.02661,0.07,nc,nc72699386,2016-09-22T04:46:01.862Z,"12km NE of Shandon, California",earthquake,0.22,0.36,0.252,17,reviewed,nc,nc
2016-09-20T07:28:49.700Z,18.177,-65.9838,40,2,Md,3,334.8,0.41771661,0.23,pr,pr16264006,2016-09-20T12:11:27.206Z,"2km WSW of San Lorenzo, Puerto Rico",earthquake,6.7,4.7,0,3,reviewed,pr,pr
2016-09-20T07:18:13.810Z,49.9569,88.1648,13.83,4.9,mb,,62,4.5,1.3,us,us10006r07,2016-09-20T07:34:52.040Z,"20km SW of Chaganuzun, Russia",earthquake,8.2,4.4,0.088,40,reviewed,us,us
2016-09-20T07:17:53.390Z,38.7986679,-122.7808304,-0.61,1.07,md,14,59,0.007792,0.04,nc,nc72699381,2016-09-20T07:19:30.277Z,"3km NW of The Geysers, California",earthquake,0.18,0.57,0.06,4,automatic,nc,nc
2016-09-20T07:13:28.200Z,33.957,-117.8926667,7.52,1,ml,28,86,0.02829,0.2,ci,ci37695408,2016-09-20T15:54:31.611Z,"2km SSE of Rowland Heights, CA",earthquake,0.45,0.57,0.126,14,reviewed,ci,ci
2016-09-20T07:13:14.540Z,45.1626667,-113.8495,4.14,1.01,ml,8,145,0.785,0.13,mb,mb80173924,2016-09-20T19:48:56.540Z,"3km ESE of Salmon, Idaho",earthquake,1.35,7.36,0.207,4,reviewed,mb,mb
